id_cooperado,idade,renda_mensal,segmento,tempo_cooperativa_meses
4610,49,1201.12,PF,11
4611,39,6046.94,PF,110
4612,55,3335.13,PJ,101
4613,34,2993.01,PJ,41
4614,40,3076.36,PJ,71
4615,41,1572.94,PF,57
4616,67,3411.4,Agro,46
4617,25,1145.6,PF,112
4618,58,12709.6,PF,86
4619,23,19031.75,PF,48
4620,22,764.44,PJ,63
4621,61,3376.84,PF,39
4622,74,3557.42,PF,10
4623,46,4274.46,Agro,85
4624,45,10951.42,PJ,70
4625,28,3384.74,PF,113
4626,74,4579.75,Agro,65
4627,18,53276.15,PJ,98
4628,60,4496.1,PF,59
4629,36,20190.99,Agro,78
4630,26,7343.64,PF,36
4631,44,3155.91,PF,27
4632,51,2761.18,Agro,73
4633,61,4886.26,PF,55
4634,21,1995.84,PJ,70
4635,53,2462.44,PF,95
4636,35,3503.62,PF,81
4637,32,6214.71,PF,53
4638,68,21179.69,Agro,107
4639,30,3334.36,PF,60
4640,36,7109.69,PF,61
4641,66,1336.33,PF,36
4642,23,11478.5,Agro,85
4643,65,1239.74,PF,27
4644,73,9308.74,PF,41
4645,29,4606.67,PF,28
4646,68,4462.56,Agro,16
4647,54,3865.28,PF,35
4648,34,1735.41,Agro,36
4649,40,1810.55,PF,56
4650,43,9597.1,Agro,99
4651,46,4961.93,PJ,109
4652,50,3842.79,PF,19
4653,44,7007.37,PF,57
4654,42,5329.69,Agro,85
4655,73,2606.22,PF,33
4656,72,35199.85,PF,23
4657,27,8889.31,Agro,119
4658,64,5440.66,PF,63
4659,40,3258.79,PF,70
4660,38,10532.36,PF,96
4661,38,2617.42,PF,22
4662,60,2446.91,PJ,67
4663,30,19046.92,PJ,99
4664,54,5036.87,PF,80
4665,50,2668.63,PF,106
4666,41,4937.17,PF,59
4667,61,9702.6,PF,25
4668,28,8078.84,PJ,17
4669,34,10715.11,Agro,39
4670,21,1808.68,PF,77
4671,64,10501.98,PF,92
4672,42,4258.84,PF,75
4673,47,5277.88,PF,74
4674,26,12933.75,PF,39
4675,38,8622.93,Agro,24
4676,37,6508.35,PF,38
4677,36,1005.06,PF,88
4678,36,4739.08,PF,97
4679,29,2623.49,PF,81
4680,54,8680.52,PF,57
4681,59,10859.19,PF,44
4682,34,3859.82,PJ,36
4683,54,2882.37,PJ,99
4684,71,17069.37,PJ,70
4685,65,3033.53,PF,80
4686,56,1890.07,PJ,45
4687,45,2524.66,PF,92
4688,58,3152.66,PJ,105
4689,52,2467.37,Agro,96
4690,64,9665.45,PJ,26
4691,65,846.97,PF,11
4692,35,2425.88,PF,52
4693,31,4731.52,Agro,25
4694,52,5815.01,PF,31
4695,61,19024.21,PF,85
4696,58,16918.96,PF,45
4697,24,1365.68,Agro,119
4698,58,1068.02,PF,115
4699,30,5013.94,Agro,67
4700,35,2868.23,PF,76
4701,54,1893.87,Agro,115
4702,30,4978.56,PF,40
4703,53,5910.93,PF,46
4704,48,2511.98,PF,54
4705,19,2983.14,PF,41
4706,33,2671.42,PF,89
4707,26,3536.2,Agro,81
4708,26,7579.14,Agro,38
4709,55,2074.91,PF,100
4710,28,2943.79,PJ,36
4711,71,3570.9,PF,83
4712,73,4888.29,PF,44
4713,39,6129.0,PF,57
4714,50,25180.02,PF,66
4715,53,7767.48,Agro,81
4716,62,7916.82,Agro,30
4717,40,3970.75,PF,111
4718,62,2244.21,PF,10
4719,62,3220.94,Agro,99
4720,51,2784.25,PF,61
4721,26,6726.33,PJ,63
4722,41,1311.56,PF,116
4723,25,7895.33,PF,36
4724,24,4474.76,PJ,54
4725,53,8836.79,PJ,97
4726,35,2754.18,PF,65
4727,20,2389.65,PF,82
4728,45,3549.87,Agro,4
4729,23,3482.41,PF,55
4730,61,9368.22,PF,54
4731,61,9296.97,Agro,111
4732,38,22561.91,PF,91
4733,45,3306.37,Agro,89
4734,57,337.63,PF,64
4735,71,3542.05,PF,119
4736,71,5910.74,PF,92
4737,18,8704.75,Agro,117
4738,53,6265.94,Agro,22
4739,38,3304.29,PF,106
4740,60,19367.11,PJ,25
4741,52,2149.54,Agro,81
4742,30,3945.32,PF,59
4743,74,2071.59,PJ,57
4744,66,4992.35,Agro,54
4745,71,17521.86,PJ,44
4746,71,4390.77,PF,52
4747,27,4412.34,PF,76
4748,70,1265.51,PF,16
4749,61,3906.54,PF,101
4750,64,12337.39,PF,16
4751,70,4023.11,PJ,81
4752,27,3811.46,PF,55
4753,63,11903.31,PF,61
4754,30,3824.37,PF,95
4755,54,13816.83,PF,79
4756,55,1758.63,PF,77
4757,41,8453.05,PF,40
4758,19,18344.1,PF,91
4759,39,11006.99,PF,21
4760,34,1103.43,PF,66
4761,53,2949.4,PJ,8
4762,31,4049.86,PF,106
4763,27,11025.48,Agro,71
4764,52,1693.76,PF,10
4765,42,2175.15,PF,57
4766,20,1360.87,PF,4
4767,64,2538.58,PJ,43
4768,55,1805.72,PF,105
4769,34,17647.06,PF,100
4770,29,2928.07,PF,99
4771,71,8541.91,Agro,63
4772,69,4985.93,PF,43
4773,41,4930.37,PJ,67
4774,46,3062.07,PF,82
4775,60,9099.89,Agro,51
4776,42,5560.68,PF,110
4777,53,5310.25,PF,56
4778,43,3057.23,PF,43
4779,55,3484.85,PJ,24
4780,18,7872.48,PF,96
4781,37,5907.89,PJ,34
4782,72,5425.03,PF,59
4783,45,2688.57,PF,2
4784,33,23278.52,PF,2
4785,64,3348.39,Agro,10
4786,34,4797.25,PJ,23
4787,57,4231.76,Agro,15
4788,45,23476.82,PF,118
4789,29,3894.61,PF,76
4790,44,3619.63,PF,107
4791,71,5402.67,PJ,17
4792,70,2821.9,PF,82
4793,59,5373.74,PF,14
4794,64,32770.46,PJ,81
4795,47,6246.37,Agro,79
4796,58,6066.86,PJ,76
4797,51,2767.43,PF,16
4798,54,19290.46,PJ,32
4799,23,23184.2,Agro,23
4800,24,9721.98,PF,102
4801,49,8292.17,PJ,34
4802,49,4073.21,PF,98
4803,70,6721.52,PF,16
4804,42,2519.65,PF,34
4805,50,1996.42,PF,104
4806,72,1495.34,PJ,71
4807,24,6826.31,PF,33
4808,69,1631.57,Agro,68
4809,74,3295.43,Agro,43
4810,29,4679.83,PF,64
4811,33,10896.89,Agro,116
4812,33,3094.63,PF,71
4813,60,11975.5,Agro,18
4814,70,10418.38,Agro,68
4815,53,2085.9,Agro,113
4816,30,12067.37,PJ,61
4817,24,3917.21,PF,75
4818,53,3297.23,PF,107
4819,64,3930.48,PJ,20
4820,68,4901.0,Agro,11
4821,26,3526.16,PJ,79
4822,49,2510.52,PF,46
4823,28,2694.57,Agro,64
4824,25,5492.58,PF,81
4825,50,4322.67,PF,98
4826,40,7493.92,PF,114
4827,42,5125.02,PJ,112
4828,73,5227.1,Agro,76
4829,25,7897.09,PF,106
4830,62,15292.75,Agro,28
4831,39,15791.35,PF,48
4832,21,14361.77,PF,35
4833,57,9861.16,PJ,8
4834,20,26064.47,Agro,91
4835,46,6976.2,PF,22
4836,58,6376.9,PF,118
4837,46,29588.38,PJ,24
4838,51,555.14,PJ,66
4839,51,4141.79,PF,95
4840,45,13386.43,PJ,86
4841,30,10766.67,PF,64
4842,32,38273.81,PJ,65
4843,40,5356.08,PF,14
4844,61,3481.94,Agro,25
4845,43,3768.12,PF,100
4846,21,6338.86,PF,100
4847,43,17985.44,PF,105
4848,57,18166.11,PF,3
4849,26,4699.39,PF,5
4850,72,6017.38,PJ,65
4851,22,3013.08,Agro,54
4852,73,3275.51,PF,19
4853,49,11350.37,PF,97
4854,37,17707.95,PJ,106
4855,67,2813.47,PJ,54
4856,28,5969.18,PF,94
4857,32,4046.22,PF,76
4858,49,9809.41,PF,10
4859,45,3601.79,PF,98
4860,39,1052.41,PF,16
4861,58,10970.36,PJ,104
4862,34,3855.33,PF,46
4863,43,4189.95,Agro,29
4864,61,6963.73,PF,15
4865,24,6517.64,PF,48
4866,59,7079.07,Agro,11
4867,74,1334.37,PF,108
4868,43,7669.81,Agro,34
4869,42,1067.16,PJ,36
4870,27,9096.56,PF,30
4871,62,12024.54,PF,99
4872,36,1644.49,PJ,73
4873,28,6391.64,PF,82
4874,30,11449.98,Agro,19
4875,70,3431.65,PF,103
4876,25,8424.58,Agro,68
4877,57,529.36,Agro,70
4878,21,11831.93,Agro,115
4879,64,5034.13,PF,33
4880,48,3998.75,Agro,96
4881,45,10799.26,PF,80
4882,28,19602.88,PJ,75
4883,60,7248.67,PF,22
4884,18,17800.31,PJ,36
4885,66,1418.53,PF,114
4886,64,8372.93,PF,23
4887,69,4422.22,PF,63
4888,55,2616.06,Agro,26
4889,41,1050.54,Agro,60
4890,71,8017.88,PF,95
4891,74,9899.43,PF,93
4892,64,14380.35,PF,5
4893,48,12596.73,PJ,54
4894,58,2650.84,PF,38
4895,63,13801.94,PF,62
4896,67,15019.1,PF,25
4897,43,3991.86,PJ,98
4898,66,5027.82,PJ,12
4899,67,2327.79,PJ,22
4900,22,16069.99,PF,9
4901,37,1466.41,PF,84
4902,69,7539.99,PF,29
4903,58,3048.9,PF,44
4904,28,2025.8,PJ,93
4905,73,1096.87,Agro,109
4906,71,4136.79,PJ,27
4907,50,1787.07,Agro,118
4908,67,5141.68,PF,55
4909,55,20241.09,PF,81
4910,44,5765.26,PF,5
4911,51,24290.11,PF,52
4912,32,2239.89,PF,109
4913,49,1763.84,PF,13
4914,38,2161.13,PF,42
4915,63,4665.36,Agro,15
4916,22,43406.26,Agro,79
4917,23,1300.25,Agro,18
4918,55,8068.56,PF,50
4919,39,2807.44,PF,2
4920,35,4109.09,PJ,87
4921,31,1796.48,PF,107
4922,27,9929.95,PF,13
4923,63,4745.06,PF,107
4924,30,11730.68,PF,68
4925,48,5654.44,PF,47
4926,47,1048.06,PF,118
4927,20,11816.29,Agro,119
4928,47,982.01,Agro,89
4929,23,1101.11,Agro,75
4930,46,2359.58,PF,50
4931,25,2384.91,Agro,112
4932,61,15015.18,Agro,106
4933,62,4285.85,PF,12
4934,60,13331.81,Agro,13
4935,61,3120.24,Agro,9
4936,50,6336.72,PJ,59
4937,34,7181.29,Agro,117
4938,65,8577.11,PF,45
4939,28,3388.22,PF,102
4940,30,3632.64,PF,70
4941,67,3871.88,PF,107
4942,28,1310.38,PF,115
4943,48,4595.71,PJ,43
4944,45,3615.74,PF,74
4945,61,7817.02,PF,23
4946,23,5287.18,PF,79
4947,58,14315.6,PJ,45
4948,33,5198.22,PF,23
4949,21,3134.53,PJ,104
4950,52,5146.94,PF,101
4951,65,8772.12,PF,34
4952,73,1189.67,PF,16
4953,43,2773.32,PJ,63
4954,74,2820.47,PJ,109
4955,29,6828.03,PF,51
4956,28,7493.78,PF,105
4957,54,5329.34,PF,111
4958,42,676.61,PF,32
4959,35,1310.9,Agro,38
4960,36,4059.66,PF,104
4961,40,3290.6,PJ,56
4962,72,4935.93,Agro,110
4963,55,3376.12,PF,69
4964,71,16735.94,PF,17
4965,35,784.34,Agro,86
4966,43,6261.04,PF,39
4967,23,9531.99,PF,41
4968,21,8614.75,Agro,48
4969,61,9226.35,PF,82
4970,68,10351.56,PJ,28
4971,46,3031.51,PF,77
4972,51,2036.14,Agro,50
4973,34,965.12,PF,106
4974,60,3677.24,PF,1
4975,60,2638.52,PF,117
4976,70,12447.65,Agro,50
4977,33,3904.77,PF,19
4978,19,2155.28,PJ,98
4979,51,1899.17,PF,59
4980,72,24126.26,PF,68
4981,25,4828.69,PJ,107
4982,30,2630.15,PF,67
4983,59,5427.5,PF,41
4984,25,22415.58,PF,10
4985,47,3598.44,PJ,28
4986,49,8515.2,PF,34
4987,53,12697.61,PJ,39
4988,64,1082.32,PF,111
4989,47,2949.14,PF,83
4990,18,11485.83,PF,106
4991,60,2808.93,PF,56
4992,56,6847.92,PF,52
4993,34,2679.04,PF,110
4994,37,3441.14,PF,100
4995,41,3121.62,PF,107
4996,67,8179.09,PF,3
4997,39,5774.83,Agro,23
4998,46,5319.25,PF,17
4999,39,36533.91,PF,71
5000,61,19766.78,Agro,26
