id_cooperado,produto,tipo_interacao,data
621,Seguro de Vida,CONTRATOU,2025-08-08
622,Consorcio Carro,CONTRATOU,2025-12-29
622,Emprestimo Pessoal,PESQUISOU,2026-01-11
622,Emprestimo Pessoal,CONTRATOU,2026-04-08
623,Consorcio Carro,PESQUISOU,2025-05-01
623,Previdencia,CONTRATOU,2026-04-03
624,Cartao Black,CONTRATOU,2026-01-31
624,Seguro de Vida,CONTRATOU,2026-03-16
624,Consorcio Carro,CONTRATOU,2026-01-10
624,Cartao Black,CONTRATOU,2026-04-05
625,Consorcio Trator,CONTRATOU,2026-01-18
625,Custeio Agricola,CONTRATOU,2025-08-25
625,Consorcio Trator,CONTRATOU,2025-09-03
626,Seguro de Vida,CONTRATOU,2025-12-24
626,Seguro de Vida,CONTRATOU,2025-05-27
626,Cartao Black,CONTRATOU,2026-01-10
626,Emprestimo Pessoal,CONTRATOU,2026-04-13
627,Seguro de Vida,CONTRATOU,2025-12-16
628,Custeio Agricola,CONTRATOU,2025-06-28
628,Custeio Agricola,CONTRATOU,2025-08-19
628,Consorcio Trator,CONTRATOU,2025-06-04
628,Custeio Agricola,PESQUISOU,2026-04-05
628,Consorcio Trator,PESQUISOU,2025-10-24
629,CPR,CONTRATOU,2025-07-24
630,Giro Caixa,PESQUISOU,2025-05-05
630,Maquininha,CONTRATOU,2025-09-06
631,Seguro de Vida,PESQUISOU,2026-03-31
631,Cartao Black,PESQUISOU,2026-04-11
631,Seguro de Vida,PESQUISOU,2026-03-25
632,Previdencia,CONTRATOU,2025-04-17
632,Consorcio Carro,CONTRATOU,2025-09-11
633,Emprestimo Pessoal,CONTRATOU,2025-12-08
633,Previdencia,CONTRATOU,2025-08-29
633,Consorcio Carro,CONTRATOU,2026-01-23
633,Seguro de Vida,PESQUISOU,2025-06-12
633,Cartao Black,CONTRATOU,2025-11-21
634,Emprestimo Pessoal,CONTRATOU,2025-04-23
634,Cartao Black,CONTRATOU,2026-03-15
634,Previdencia,CONTRATOU,2025-08-16
634,Previdencia,CONTRATOU,2026-04-05
635,Cartao Black,CONTRATOU,2025-05-04
636,CPR,PESQUISOU,2026-03-29
636,Custeio Agricola,PESQUISOU,2026-03-23
637,Giro Caixa,PESQUISOU,2026-04-06
637,Seguro Empresarial,PESQUISOU,2025-05-19
637,Seguro Empresarial,CONTRATOU,2026-03-19
638,Previdencia,CONTRATOU,2025-11-26
638,Consorcio Carro,CONTRATOU,2026-01-13
638,Seguro de Vida,PESQUISOU,2025-08-14
638,Previdencia,PESQUISOU,2025-09-09
638,Emprestimo Pessoal,CONTRATOU,2025-07-04
639,CPR,CONTRATOU,2025-06-25
640,Previdencia,CONTRATOU,2025-08-03
640,Emprestimo Pessoal,CONTRATOU,2025-08-15
640,Consorcio Carro,CONTRATOU,2025-12-24
640,Consorcio Carro,CONTRATOU,2025-09-06
640,Seguro de Vida,PESQUISOU,2025-11-04
641,Consorcio Carro,CONTRATOU,2026-03-09
642,Emprestimo Pessoal,CONTRATOU,2025-10-20
642,Cartao Black,PESQUISOU,2025-12-15
642,Seguro de Vida,CONTRATOU,2025-05-14
642,Seguro de Vida,CONTRATOU,2025-06-23
642,Consorcio Carro,CONTRATOU,2026-02-05
643,Emprestimo Pessoal,CONTRATOU,2025-05-30
644,Cartao Black,CONTRATOU,2025-11-10
644,Cartao Black,PESQUISOU,2025-04-27
644,Emprestimo Pessoal,CONTRATOU,2025-09-24
644,Consorcio Carro,PESQUISOU,2026-04-11
644,Seguro de Vida,CONTRATOU,2025-06-30
645,Maquininha,CONTRATOU,2026-02-03
646,CPR,CONTRATOU,2025-04-19
647,Emprestimo Pessoal,CONTRATOU,2026-01-10
647,Emprestimo Pessoal,CONTRATOU,2025-04-16
647,Emprestimo Pessoal,CONTRATOU,2025-11-02
647,Previdencia,CONTRATOU,2026-02-09
648,Maquininha,CONTRATOU,2025-09-27
648,Antecipacao de Recebiveis,PESQUISOU,2025-10-17
649,CPR,PESQUISOU,2025-06-20
649,Seguro Safra,PESQUISOU,2026-04-11
649,CPR,CONTRATOU,2025-08-04
649,CPR,PESQUISOU,2026-02-07
650,Antecipacao de Recebiveis,PESQUISOU,2025-05-08
651,Antecipacao de Recebiveis,CONTRATOU,2025-09-12
651,Antecipacao de Recebiveis,CONTRATOU,2025-08-31
651,Antecipacao de Recebiveis,CONTRATOU,2025-11-03
651,Maquininha,CONTRATOU,2025-08-05
651,Maquininha,CONTRATOU,2025-09-28
652,Antecipacao de Recebiveis,PESQUISOU,2025-07-25
652,Maquininha,CONTRATOU,2025-05-11
652,Giro Caixa,CONTRATOU,2025-11-15
652,Antecipacao de Recebiveis,CONTRATOU,2026-03-14
652,Antecipacao de Recebiveis,PESQUISOU,2025-10-01
653,Previdencia,CONTRATOU,2025-12-03
653,Cartao Black,CONTRATOU,2025-11-10
653,Seguro de Vida,CONTRATOU,2025-09-13
654,Emprestimo Pessoal,CONTRATOU,2026-03-04
654,Previdencia,CONTRATOU,2026-01-28
655,Consorcio Carro,CONTRATOU,2025-10-10
655,Emprestimo Pessoal,CONTRATOU,2025-09-15
656,Maquininha,CONTRATOU,2026-01-28
656,Maquininha,CONTRATOU,2025-06-13
656,Giro Caixa,CONTRATOU,2025-12-10
656,Giro Caixa,PESQUISOU,2025-12-27
657,Custeio Agricola,CONTRATOU,2026-03-23
657,Consorcio Trator,CONTRATOU,2025-09-06
657,Custeio Agricola,CONTRATOU,2026-02-01
658,Emprestimo Pessoal,PESQUISOU,2026-02-09
659,Cartao Black,CONTRATOU,2026-03-28
660,CPR,CONTRATOU,2026-02-11
660,CPR,PESQUISOU,2026-04-06
660,CPR,CONTRATOU,2025-05-02
660,Consorcio Trator,CONTRATOU,2025-06-07
661,Seguro de Vida,CONTRATOU,2025-06-26
661,Seguro de Vida,PESQUISOU,2025-04-27
661,Previdencia,CONTRATOU,2026-04-03
662,Previdencia,CONTRATOU,2025-11-12
662,Consorcio Carro,CONTRATOU,2026-01-15
663,Consorcio Carro,PESQUISOU,2025-10-20
663,Emprestimo Pessoal,CONTRATOU,2025-07-18
663,Seguro de Vida,PESQUISOU,2025-12-31
663,Cartao Black,CONTRATOU,2026-01-31
663,Emprestimo Pessoal,CONTRATOU,2026-02-12
664,Consorcio Carro,PESQUISOU,2025-12-31
664,Seguro de Vida,PESQUISOU,2025-12-15
665,Seguro Empresarial,CONTRATOU,2026-01-06
665,Giro Caixa,CONTRATOU,2025-09-13
665,Maquininha,PESQUISOU,2025-10-12
666,Previdencia,PESQUISOU,2026-01-03
666,Previdencia,PESQUISOU,2025-07-08
666,Seguro de Vida,PESQUISOU,2025-11-07
667,Previdencia,CONTRATOU,2025-05-07
667,Seguro de Vida,PESQUISOU,2025-10-10
667,Cartao Black,PESQUISOU,2025-04-22
668,Emprestimo Pessoal,CONTRATOU,2025-08-18
668,Emprestimo Pessoal,CONTRATOU,2026-01-23
668,Consorcio Carro,CONTRATOU,2025-04-22
668,Previdencia,CONTRATOU,2026-02-06
668,Previdencia,CONTRATOU,2025-12-26
669,Cartao Black,CONTRATOU,2025-05-28
669,Consorcio Carro,CONTRATOU,2025-09-25
669,Cartao Black,CONTRATOU,2026-02-21
669,Emprestimo Pessoal,CONTRATOU,2025-08-02
670,Consorcio Carro,CONTRATOU,2026-01-05
670,Consorcio Carro,PESQUISOU,2025-09-08
671,Seguro Empresarial,CONTRATOU,2026-03-24
671,Antecipacao de Recebiveis,PESQUISOU,2025-12-19
671,Seguro Empresarial,CONTRATOU,2025-10-18
671,Maquininha,CONTRATOU,2025-04-18
671,Maquininha,CONTRATOU,2025-05-03
672,Seguro de Vida,PESQUISOU,2026-02-25
672,Previdencia,CONTRATOU,2025-08-03
672,Emprestimo Pessoal,CONTRATOU,2025-07-12
673,Previdencia,CONTRATOU,2026-01-29
673,Cartao Black,PESQUISOU,2025-08-09
674,CPR,PESQUISOU,2025-08-30
674,CPR,PESQUISOU,2025-07-31
674,Custeio Agricola,CONTRATOU,2025-06-16
674,CPR,CONTRATOU,2026-02-22
675,Seguro de Vida,PESQUISOU,2026-03-01
675,Emprestimo Pessoal,PESQUISOU,2025-05-23
675,Consorcio Carro,CONTRATOU,2026-03-13
676,Emprestimo Pessoal,CONTRATOU,2025-12-22
676,Previdencia,PESQUISOU,2026-03-02
676,Seguro de Vida,CONTRATOU,2025-05-21
676,Consorcio Carro,CONTRATOU,2025-10-01
677,Seguro Safra,CONTRATOU,2025-08-03
677,Consorcio Trator,PESQUISOU,2025-08-28
677,Seguro Safra,PESQUISOU,2025-10-20
677,Seguro Safra,CONTRATOU,2025-06-13
677,Consorcio Trator,CONTRATOU,2025-09-14
678,Seguro de Vida,PESQUISOU,2026-03-09
678,Cartao Black,PESQUISOU,2025-06-26
679,Previdencia,PESQUISOU,2026-04-03
679,Seguro de Vida,CONTRATOU,2026-01-25
679,Previdencia,CONTRATOU,2025-08-04
680,CPR,PESQUISOU,2026-02-16
681,Emprestimo Pessoal,CONTRATOU,2025-08-10
681,Seguro de Vida,PESQUISOU,2026-02-28
681,Seguro de Vida,CONTRATOU,2025-12-08
681,Emprestimo Pessoal,CONTRATOU,2025-09-03
681,Cartao Black,CONTRATOU,2026-02-03
682,Emprestimo Pessoal,CONTRATOU,2025-06-19
683,Previdencia,CONTRATOU,2026-01-14
683,Seguro de Vida,PESQUISOU,2026-03-30
683,Seguro de Vida,PESQUISOU,2025-11-06
683,Cartao Black,CONTRATOU,2026-01-10
684,Giro Caixa,PESQUISOU,2025-05-05
685,Emprestimo Pessoal,CONTRATOU,2026-02-28
685,Previdencia,CONTRATOU,2025-08-29
685,Seguro de Vida,PESQUISOU,2025-08-24
685,Consorcio Carro,CONTRATOU,2025-05-14
686,Consorcio Carro,PESQUISOU,2025-07-13
687,Giro Caixa,CONTRATOU,2025-05-10
687,Seguro Empresarial,CONTRATOU,2025-12-28
688,Previdencia,CONTRATOU,2025-05-10
688,Consorcio Carro,PESQUISOU,2025-05-23
688,Seguro de Vida,CONTRATOU,2025-08-14
688,Cartao Black,CONTRATOU,2025-12-16
688,Consorcio Carro,PESQUISOU,2025-09-10
689,Cartao Black,CONTRATOU,2025-04-25
689,Consorcio Carro,PESQUISOU,2026-02-20
689,Seguro de Vida,PESQUISOU,2026-01-25
689,Previdencia,CONTRATOU,2025-11-15
689,Seguro de Vida,PESQUISOU,2026-03-11
690,Consorcio Trator,PESQUISOU,2025-09-30
690,Custeio Agricola,PESQUISOU,2025-07-27
690,Custeio Agricola,PESQUISOU,2025-06-07
690,CPR,CONTRATOU,2025-04-30
690,CPR,CONTRATOU,2026-04-10
691,Consorcio Carro,PESQUISOU,2025-11-28
692,Consorcio Carro,CONTRATOU,2025-05-04
693,Seguro de Vida,CONTRATOU,2025-08-16
694,Previdencia,CONTRATOU,2025-06-30
694,Emprestimo Pessoal,CONTRATOU,2026-01-02
694,Consorcio Carro,PESQUISOU,2026-01-21
694,Cartao Black,PESQUISOU,2025-10-22
695,Seguro de Vida,PESQUISOU,2025-05-04
696,Giro Caixa,CONTRATOU,2026-02-18
696,Maquininha,CONTRATOU,2026-01-29
697,Consorcio Carro,CONTRATOU,2025-12-04
697,Consorcio Carro,PESQUISOU,2025-04-28
697,Seguro de Vida,CONTRATOU,2025-07-05
698,Seguro Safra,PESQUISOU,2025-06-21
698,Custeio Agricola,PESQUISOU,2025-07-28
698,Consorcio Trator,PESQUISOU,2026-02-13
698,Custeio Agricola,CONTRATOU,2025-06-22
699,Seguro de Vida,PESQUISOU,2025-06-01
700,Emprestimo Pessoal,CONTRATOU,2026-03-12
700,Previdencia,CONTRATOU,2025-06-21
700,Cartao Black,CONTRATOU,2025-06-30
700,Previdencia,CONTRATOU,2026-01-13
701,Consorcio Carro,CONTRATOU,2026-01-18
701,Previdencia,CONTRATOU,2025-12-12
701,Previdencia,CONTRATOU,2025-04-23
701,Cartao Black,PESQUISOU,2026-03-07
702,Antecipacao de Recebiveis,CONTRATOU,2026-01-05
702,Antecipacao de Recebiveis,CONTRATOU,2025-04-23
703,Cartao Black,CONTRATOU,2025-04-23
703,Seguro de Vida,CONTRATOU,2025-05-23
703,Previdencia,CONTRATOU,2026-01-04
704,Emprestimo Pessoal,CONTRATOU,2026-01-17
704,Emprestimo Pessoal,PESQUISOU,2025-07-17
704,Emprestimo Pessoal,CONTRATOU,2026-02-14
704,Seguro de Vida,CONTRATOU,2026-03-29
705,Seguro de Vida,CONTRATOU,2025-04-20
705,Previdencia,PESQUISOU,2025-08-05
705,Emprestimo Pessoal,CONTRATOU,2025-12-24
705,Consorcio Carro,CONTRATOU,2025-07-12
705,Previdencia,CONTRATOU,2025-05-18
706,Consorcio Carro,PESQUISOU,2025-07-06
707,Previdencia,PESQUISOU,2025-10-28
707,Consorcio Carro,CONTRATOU,2025-06-05
707,Cartao Black,PESQUISOU,2025-12-01
707,Emprestimo Pessoal,CONTRATOU,2025-09-07
707,Seguro de Vida,CONTRATOU,2025-10-12
708,Cartao Black,PESQUISOU,2025-08-17
708,Cartao Black,CONTRATOU,2025-06-22
708,Cartao Black,CONTRATOU,2025-10-04
708,Seguro de Vida,PESQUISOU,2025-05-11
708,Seguro de Vida,PESQUISOU,2025-06-21
709,Consorcio Carro,PESQUISOU,2025-08-27
709,Seguro de Vida,PESQUISOU,2025-10-15
709,Previdencia,CONTRATOU,2025-12-31
709,Cartao Black,CONTRATOU,2026-03-07
709,Seguro de Vida,CONTRATOU,2026-02-14
710,Cartao Black,CONTRATOU,2025-09-15
710,Emprestimo Pessoal,PESQUISOU,2026-03-23
710,Previdencia,CONTRATOU,2025-09-18
710,Previdencia,CONTRATOU,2025-11-25
711,Seguro Safra,CONTRATOU,2025-05-30
711,Custeio Agricola,PESQUISOU,2025-09-13
711,Custeio Agricola,CONTRATOU,2025-06-02
711,CPR,CONTRATOU,2025-05-19
712,Previdencia,CONTRATOU,2025-07-07
713,Seguro de Vida,CONTRATOU,2025-08-08
713,Cartao Black,CONTRATOU,2026-02-01
713,Previdencia,CONTRATOU,2025-10-28
713,Emprestimo Pessoal,CONTRATOU,2025-09-29
713,Previdencia,PESQUISOU,2026-01-04
714,Seguro de Vida,CONTRATOU,2025-12-30
714,Consorcio Carro,PESQUISOU,2025-11-09
714,Consorcio Carro,PESQUISOU,2025-08-18
715,Emprestimo Pessoal,CONTRATOU,2025-06-13
715,Cartao Black,CONTRATOU,2025-06-26
715,Cartao Black,CONTRATOU,2025-07-22
715,Emprestimo Pessoal,PESQUISOU,2026-02-19
715,Previdencia,PESQUISOU,2025-05-27
716,Emprestimo Pessoal,PESQUISOU,2025-11-18
716,Previdencia,CONTRATOU,2025-05-22
716,Emprestimo Pessoal,CONTRATOU,2026-01-22
716,Consorcio Carro,CONTRATOU,2025-11-09
717,Cartao Black,CONTRATOU,2025-10-09
717,Previdencia,CONTRATOU,2025-12-03
717,Consorcio Carro,PESQUISOU,2026-02-01
717,Seguro de Vida,CONTRATOU,2025-05-04
717,Previdencia,CONTRATOU,2025-07-29
718,Cartao Black,CONTRATOU,2025-05-10
718,Seguro de Vida,PESQUISOU,2026-02-14
718,Previdencia,CONTRATOU,2025-05-23
718,Emprestimo Pessoal,CONTRATOU,2025-07-02
718,Consorcio Carro,PESQUISOU,2026-04-08
719,Seguro Empresarial,CONTRATOU,2025-07-06
719,Giro Caixa,CONTRATOU,2025-08-07
719,Seguro Empresarial,CONTRATOU,2025-06-20
720,Custeio Agricola,PESQUISOU,2026-01-06
720,Seguro Safra,CONTRATOU,2025-10-15
720,CPR,PESQUISOU,2026-01-12
720,Seguro Safra,PESQUISOU,2025-12-04
720,Seguro Safra,CONTRATOU,2025-12-02
721,Seguro Empresarial,PESQUISOU,2026-03-28
721,Giro Caixa,CONTRATOU,2026-01-08
722,Consorcio Trator,CONTRATOU,2025-06-19
722,Consorcio Trator,CONTRATOU,2025-05-03
723,Custeio Agricola,PESQUISOU,2025-06-10
724,Maquininha,CONTRATOU,2025-10-20
724,Seguro Empresarial,PESQUISOU,2026-03-27
724,Maquininha,CONTRATOU,2025-08-10
724,Antecipacao de Recebiveis,CONTRATOU,2025-09-26
725,Cartao Black,CONTRATOU,2025-06-08
726,Consorcio Carro,CONTRATOU,2025-08-13
726,Consorcio Carro,CONTRATOU,2025-08-30
726,Consorcio Carro,CONTRATOU,2025-10-03
726,Emprestimo Pessoal,PESQUISOU,2025-11-21
726,Cartao Black,PESQUISOU,2025-04-26
727,Cartao Black,CONTRATOU,2026-03-02
727,Emprestimo Pessoal,CONTRATOU,2026-03-30
728,Giro Caixa,PESQUISOU,2025-08-26
728,Giro Caixa,CONTRATOU,2026-02-22
728,Antecipacao de Recebiveis,CONTRATOU,2026-03-15
728,Antecipacao de Recebiveis,CONTRATOU,2025-12-15
729,Giro Caixa,CONTRATOU,2026-01-10
729,Maquininha,CONTRATOU,2026-04-03
729,Giro Caixa,CONTRATOU,2025-06-29
730,Cartao Black,PESQUISOU,2025-08-02
730,Emprestimo Pessoal,CONTRATOU,2026-03-05
730,Cartao Black,PESQUISOU,2025-07-12
730,Seguro de Vida,PESQUISOU,2026-02-03
730,Emprestimo Pessoal,CONTRATOU,2026-02-01
731,Emprestimo Pessoal,CONTRATOU,2026-01-29
731,Emprestimo Pessoal,CONTRATOU,2025-11-20
731,Emprestimo Pessoal,CONTRATOU,2025-12-07
731,Cartao Black,PESQUISOU,2025-11-04
732,CPR,CONTRATOU,2026-02-23
732,CPR,CONTRATOU,2025-12-13
732,CPR,CONTRATOU,2025-10-14
732,Consorcio Trator,CONTRATOU,2025-09-11
732,Custeio Agricola,PESQUISOU,2026-02-06
733,Emprestimo Pessoal,CONTRATOU,2026-03-05
733,Cartao Black,CONTRATOU,2026-01-11
734,Giro Caixa,CONTRATOU,2026-03-28
734,Giro Caixa,CONTRATOU,2025-04-20
734,Antecipacao de Recebiveis,CONTRATOU,2025-05-18
735,Seguro de Vida,CONTRATOU,2025-11-06
735,Seguro de Vida,CONTRATOU,2025-09-21
735,Seguro de Vida,CONTRATOU,2025-05-04
735,Cartao Black,CONTRATOU,2025-11-14
735,Emprestimo Pessoal,PESQUISOU,2025-08-27
736,Emprestimo Pessoal,PESQUISOU,2025-12-22
736,Consorcio Carro,CONTRATOU,2026-03-17
736,Seguro de Vida,CONTRATOU,2026-01-27
736,Cartao Black,CONTRATOU,2026-01-07
737,Cartao Black,PESQUISOU,2025-06-22
737,Emprestimo Pessoal,CONTRATOU,2025-05-13
737,Previdencia,PESQUISOU,2026-03-24
737,Emprestimo Pessoal,CONTRATOU,2025-07-17
737,Consorcio Carro,CONTRATOU,2025-07-11
738,Previdencia,CONTRATOU,2025-08-26
738,Emprestimo Pessoal,CONTRATOU,2026-02-19
738,Emprestimo Pessoal,PESQUISOU,2026-03-12
739,Seguro Empresarial,CONTRATOU,2025-08-06
740,CPR,CONTRATOU,2025-06-02
740,CPR,PESQUISOU,2026-02-05
740,Custeio Agricola,CONTRATOU,2025-11-27
740,Seguro Safra,CONTRATOU,2025-06-20
741,Previdencia,PESQUISOU,2025-09-21
741,Emprestimo Pessoal,PESQUISOU,2025-07-31
741,Emprestimo Pessoal,CONTRATOU,2025-08-15
742,Seguro Empresarial,CONTRATOU,2025-09-07
742,Seguro Empresarial,CONTRATOU,2026-01-04
742,Giro Caixa,PESQUISOU,2025-09-09
742,Maquininha,CONTRATOU,2025-05-19
742,Giro Caixa,PESQUISOU,2025-05-11
743,Seguro de Vida,CONTRATOU,2025-11-09
743,Emprestimo Pessoal,PESQUISOU,2025-07-12
744,Seguro Safra,PESQUISOU,2026-04-03
744,CPR,PESQUISOU,2025-12-23
745,Emprestimo Pessoal,CONTRATOU,2025-12-12
745,Cartao Black,CONTRATOU,2025-12-21
745,Seguro de Vida,CONTRATOU,2025-07-01
746,Seguro de Vida,CONTRATOU,2025-09-17
746,Seguro de Vida,CONTRATOU,2026-03-22
746,Consorcio Carro,PESQUISOU,2025-07-01
747,Consorcio Trator,CONTRATOU,2025-10-09
747,CPR,CONTRATOU,2026-01-15
747,Seguro Safra,PESQUISOU,2025-11-02
748,Maquininha,CONTRATOU,2026-03-14
749,Seguro de Vida,CONTRATOU,2025-04-25
749,Emprestimo Pessoal,PESQUISOU,2025-06-21
750,Maquininha,PESQUISOU,2026-03-05
750,Seguro Empresarial,PESQUISOU,2026-01-06
751,Consorcio Carro,CONTRATOU,2025-12-08
751,Seguro de Vida,CONTRATOU,2025-07-10
751,Seguro de Vida,PESQUISOU,2025-05-09
751,Consorcio Carro,PESQUISOU,2025-08-25
751,Emprestimo Pessoal,PESQUISOU,2025-10-08
752,Consorcio Carro,CONTRATOU,2025-11-12
752,Consorcio Carro,CONTRATOU,2025-07-27
752,Consorcio Carro,CONTRATOU,2025-04-29
752,Cartao Black,CONTRATOU,2026-03-28
753,CPR,CONTRATOU,2025-04-21
753,Seguro Safra,CONTRATOU,2025-06-03
753,Seguro Safra,CONTRATOU,2025-11-02
754,Seguro de Vida,CONTRATOU,2025-10-27
754,Previdencia,CONTRATOU,2025-10-25
754,Consorcio Carro,CONTRATOU,2025-09-14
754,Seguro de Vida,CONTRATOU,2025-11-06
755,CPR,CONTRATOU,2026-01-15
755,Seguro Safra,CONTRATOU,2026-01-15
755,CPR,CONTRATOU,2025-12-19
755,Consorcio Trator,CONTRATOU,2025-05-10
755,Consorcio Trator,CONTRATOU,2025-06-21
756,Antecipacao de Recebiveis,CONTRATOU,2025-04-22
756,Seguro Empresarial,PESQUISOU,2025-10-12
756,Maquininha,CONTRATOU,2026-03-21
756,Giro Caixa,CONTRATOU,2026-04-12
757,Consorcio Trator,CONTRATOU,2026-02-17
757,Custeio Agricola,CONTRATOU,2025-10-18
757,CPR,CONTRATOU,2025-04-27
757,Consorcio Trator,PESQUISOU,2026-01-11
758,Emprestimo Pessoal,PESQUISOU,2025-09-29
758,Consorcio Carro,PESQUISOU,2026-03-07
758,Previdencia,CONTRATOU,2025-12-05
758,Seguro de Vida,CONTRATOU,2025-11-07
759,Cartao Black,CONTRATOU,2026-03-01
759,Emprestimo Pessoal,CONTRATOU,2025-05-11
759,Seguro de Vida,PESQUISOU,2025-08-20
759,Seguro de Vida,PESQUISOU,2026-02-07
759,Seguro de Vida,CONTRATOU,2025-04-23
760,Seguro de Vida,CONTRATOU,2025-08-08
760,Seguro de Vida,CONTRATOU,2026-01-18
760,Emprestimo Pessoal,PESQUISOU,2025-09-05
760,Consorcio Carro,PESQUISOU,2025-09-25
761,Seguro de Vida,PESQUISOU,2025-09-06
762,Seguro de Vida,PESQUISOU,2025-12-07
762,Emprestimo Pessoal,PESQUISOU,2025-10-25
762,Cartao Black,PESQUISOU,2025-07-19
762,Cartao Black,CONTRATOU,2026-03-22
762,Seguro de Vida,CONTRATOU,2025-06-25
763,CPR,CONTRATOU,2026-03-15
764,Custeio Agricola,CONTRATOU,2025-08-05
764,CPR,CONTRATOU,2025-09-12
764,Custeio Agricola,CONTRATOU,2025-10-11
764,Seguro Safra,CONTRATOU,2025-07-27
765,Seguro de Vida,CONTRATOU,2025-11-25
765,Emprestimo Pessoal,CONTRATOU,2026-01-26
765,Seguro de Vida,PESQUISOU,2026-04-11
765,Seguro de Vida,PESQUISOU,2025-12-18
766,Seguro de Vida,CONTRATOU,2025-07-02
766,Consorcio Carro,CONTRATOU,2025-08-27
767,Emprestimo Pessoal,PESQUISOU,2025-10-07
767,Emprestimo Pessoal,PESQUISOU,2025-08-08
767,Previdencia,CONTRATOU,2025-05-05
768,Cartao Black,PESQUISOU,2026-02-09
768,Previdencia,CONTRATOU,2025-07-19
768,Consorcio Carro,CONTRATOU,2026-03-17
768,Consorcio Carro,CONTRATOU,2025-08-20
768,Cartao Black,CONTRATOU,2025-08-21
769,Previdencia,PESQUISOU,2025-09-08
769,Emprestimo Pessoal,CONTRATOU,2026-03-14
770,Cartao Black,CONTRATOU,2025-09-08
770,Cartao Black,CONTRATOU,2025-10-02
770,Seguro de Vida,CONTRATOU,2026-01-23
770,Previdencia,PESQUISOU,2025-06-02
771,Antecipacao de Recebiveis,PESQUISOU,2025-07-16
771,Giro Caixa,PESQUISOU,2025-04-18
771,Antecipacao de Recebiveis,PESQUISOU,2025-10-05
771,Maquininha,PESQUISOU,2026-01-29
771,Giro Caixa,PESQUISOU,2025-10-01
772,Custeio Agricola,PESQUISOU,2025-04-20
772,Consorcio Trator,CONTRATOU,2025-05-17
772,Custeio Agricola,CONTRATOU,2025-05-16
772,Consorcio Trator,PESQUISOU,2025-08-04
772,Seguro Safra,CONTRATOU,2026-01-17
773,Consorcio Carro,CONTRATOU,2025-07-16
774,Antecipacao de Recebiveis,CONTRATOU,2025-10-20
775,Consorcio Carro,PESQUISOU,2026-03-10
775,Previdencia,CONTRATOU,2026-02-01
775,Cartao Black,PESQUISOU,2025-12-10
776,Custeio Agricola,CONTRATOU,2026-01-06
776,CPR,PESQUISOU,2026-03-02
776,Custeio Agricola,PESQUISOU,2026-01-08
776,Seguro Safra,CONTRATOU,2026-03-16
777,Seguro de Vida,CONTRATOU,2025-12-15
777,Emprestimo Pessoal,CONTRATOU,2025-10-13
778,Previdencia,PESQUISOU,2025-09-18
778,Seguro de Vida,CONTRATOU,2026-03-22
778,Consorcio Carro,CONTRATOU,2025-12-13
778,Seguro de Vida,CONTRATOU,2025-11-23
778,Consorcio Carro,CONTRATOU,2025-10-28
779,Consorcio Trator,PESQUISOU,2025-12-17
780,Emprestimo Pessoal,CONTRATOU,2025-05-07
781,Previdencia,CONTRATOU,2025-05-09
781,Consorcio Carro,CONTRATOU,2025-05-13
781,Previdencia,CONTRATOU,2025-07-25
781,Consorcio Carro,CONTRATOU,2025-10-15
782,Emprestimo Pessoal,CONTRATOU,2025-09-09
782,Consorcio Carro,PESQUISOU,2025-05-13
782,Cartao Black,PESQUISOU,2025-06-26
782,Cartao Black,PESQUISOU,2025-09-23
783,Custeio Agricola,CONTRATOU,2025-11-14
783,Seguro Safra,CONTRATOU,2026-03-25
784,Cartao Black,CONTRATOU,2025-05-11
785,Consorcio Carro,PESQUISOU,2025-12-29
785,Seguro de Vida,PESQUISOU,2026-03-11
785,Seguro de Vida,CONTRATOU,2025-10-06
785,Cartao Black,PESQUISOU,2025-08-21
786,Giro Caixa,PESQUISOU,2025-05-08
787,Custeio Agricola,PESQUISOU,2025-08-17
787,Consorcio Trator,CONTRATOU,2025-12-19
788,Consorcio Trator,PESQUISOU,2025-05-10
788,Consorcio Trator,CONTRATOU,2025-08-05
789,Previdencia,PESQUISOU,2025-08-17
789,Seguro de Vida,PESQUISOU,2026-02-22
789,Seguro de Vida,PESQUISOU,2025-06-15
790,Custeio Agricola,CONTRATOU,2025-07-10
790,Seguro Safra,CONTRATOU,2025-12-09
790,Seguro Safra,CONTRATOU,2025-09-05
791,Cartao Black,PESQUISOU,2025-07-11
791,Emprestimo Pessoal,CONTRATOU,2025-08-31
791,Cartao Black,PESQUISOU,2025-04-29
791,Cartao Black,CONTRATOU,2025-06-27
791,Previdencia,PESQUISOU,2025-11-09
792,Seguro Empresarial,PESQUISOU,2025-11-22
792,Maquininha,PESQUISOU,2026-03-30
792,Giro Caixa,PESQUISOU,2026-01-07
792,Maquininha,CONTRATOU,2025-06-19
793,Seguro de Vida,CONTRATOU,2025-07-15
793,Previdencia,CONTRATOU,2025-07-27
793,Seguro de Vida,CONTRATOU,2025-07-21
794,Antecipacao de Recebiveis,CONTRATOU,2025-04-18
794,Antecipacao de Recebiveis,PESQUISOU,2025-10-19
794,Seguro Empresarial,CONTRATOU,2025-07-30
794,Giro Caixa,PESQUISOU,2025-05-30
795,Seguro Safra,CONTRATOU,2026-02-15
796,Consorcio Trator,PESQUISOU,2026-01-30
796,Custeio Agricola,PESQUISOU,2025-04-23
797,Seguro Safra,CONTRATOU,2026-03-18
